id,titre,categorie,type_operation,prix_xof,devise,description,date_pub_brute,url,image_url,page_source,date_scraping
6617913,Studio à louer,Appartements à louer,Location,160000,XOF,Nous disposons d une studio a loué a parcelles unite 11,2026-02-18 08:48:02,https://www.expat-dakar.com/annonce/studio-a-louer-6617913,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/891dd24a518276f8976135ad8861ea41/-/horizon-files-prod/ed/picture/qgqpm0dm/392f1f883cb0ea27c633ebb2673e6bbf80473ec3.jpg,144,2026-03-12 22:25:13
6595618,Duplex a loué,Appartements à louer,Location,750000,XOF,Nous disposons d'un duplex de 4 chambre à Sicap foire à loué,2026-02-03 08:25:04,https://www.expat-dakar.com/annonce/duplex-a-loue-6595618,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/b7a16a1da7c843d52be46c54b798667a/-/horizon-files-prod/ed/picture/qde0kn08/14485a4722fb861e3d51477f1a70fe8e7ba9c52e.jpg,144,2026-03-12 22:25:13
6617212,Appartement meublé 03 chambres avec terrasse privéé Plateau,Appartements meublés,Location meublée,1400000,XOF,"APPARTEMENT MEUBLE DE TYPE F4 AVEC TERRASSE

📍Haut Plateau
Descriptif 
▫️03 chambres
▫️02 salles d'eau et 01 toilettes visiteurs
▫️Buanderie 
▫️Salon et une terrasse privée
▫️Cuisine entièrement équipée 
Niveau d'étage : 4ème étage avec ascenseur",2026-02-18 08:12:35,https://www.expat-dakar.com/annonce/appartement-meuble-03-chambres-avec-terrasse-privee-plateau-6617212,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/212e19ec823730ff284d92faefa6ca8b/-/horizon-files-prod/ed/picture/qm560nzj/45ea1d9952ca9e408c3e24bff2eabc70eb8763fc.jpg,144,2026-03-12 22:25:13
6584991,"A louer, 3 chambres salon, Maristes, Appartement",Appartements à louer,Location,270000,XOF,"Situé non loin de la gendarmerie Mariste et de l'école halwar, il s'agit de 2 appartement au 1er et 2e étage",2026-01-25 17:08:26,https://www.expat-dakar.com/annonce/a-louer-3-chambres-salon-maristes-appartement-6584991,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/27763089017e5d29308c524a5a5a9376/-/horizon-files-prod/ed/picture/q0gn2d8j/b5e8d0caee9201ea3cbde1ab72fa6c8d12df9fee.jpg,144,2026-03-12 22:25:13
6608413,Studio à louer au Mariste,Appartements à louer,Location,175000,XOF,"Studio à louer au Mariste au 1er étage, derrière l'école japonaise. 

Conditions 3 mois",2026-02-11 12:52:36,https://www.expat-dakar.com/annonce/studio-a-louer-au-mariste-6608413,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ae59452efe1c10e0077dbbee3b0ec0db/-/horizon-files-prod/ed/picture/qgqpwk68/2f989ec2056f1c63b372dd2bc639c8025105cccc.jpg,144,2026-03-12 22:25:13
2748646,Appartement meublé,Appartements meublés,Location meublée,25000,XOF,"Appartements haut de gamme, chambres climatisées et eau chaude dans les SDB. Wifi haut débit, parking privatif et femme de ménage gratuits dans une magnifique villa duplex avec large baie vitrée donnant sur une belle terrasse gazonnée. 
Le quartier est calme, discret et sécurisé de 2 à 4 chambres selon votre option.",2021-05-26 08:00:23,https://www.expat-dakar.com/annonce/appartement-meuble-2748646,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/f052c65203c8e1618519ea9ff5af9162/-/horizon-files-prod/ed/picture/migrated/qx8kq0v/8bb47437d07291e781600cc41c9d3c77520b1e97.jpg,145,2026-03-12 22:25:17
6617221,Appartement à louer,Appartements à louer,Location,750000,XOF,Très belle appartement de  4 chambres salon cuisine toilettes très bien agence et accessible ds mermoz ds un coin très clame et proche de toutes les commodités,2026-02-17 18:36:43,https://www.expat-dakar.com/annonce/appartement-a-louer-6617221,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/abe3c667382cd08b83c3ca7b9a475600/-/horizon-files-prod/ed/picture/qzvz8x79/f060f3c4331dda1e44e88d2afc75625b7d49f93c.jpg,145,2026-03-12 22:25:17
6617214,Appartement à louer,Appartements à louer,Location,500000,XOF,Appartement de 4 chambres salon cuisine toilettes très bien agence et accessible ds cité gorgui bureau ou habitation et proche de toutes les commodités,2026-02-17 18:32:45,https://www.expat-dakar.com/annonce/appartement-a-louer-6617214,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/2dc5d9d222d6cf4ec4af960f3c233ca8/-/horizon-files-prod/ed/picture/qkrp70w2/8bb57e1bfb1205ac7f80e9e5eeb2978aeef95f1d.jpg,145,2026-03-12 22:25:17
6529619,Chambre meublée à louer à OUAKAM,Chambres à louer,Location,10000,XOF,"Chambre meublée à louer à Ouakam très confortable et accessible .

Pour plus d'informations veuillez me contacter",2025-11-18 14:03:15,https://www.expat-dakar.com/annonce/chambre-meublee-a-louer-a-ouakam-6529619,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/321d0d8db820fbf678109e32dd5d1090/-/horizon-files-prod/ed/picture/q56pedme/f80d8fcb3e05da5c519ceca2c4bd2d9d8933cd83.jpg,145,2026-03-12 22:25:17
6617090,Appartement F3 Vefa Zone B face point E,Appartements à vendre,Vente,85000000,XOF,"Vente en état futur d'achèvement (18 mois)
Réservation chez notaire
Appartement f3 de 133 m2 avec cuisine africaine et cuisine américaine équipée . Deux grandes chambres avec SDB et placards chaque, buanderie, espace rangements, toilettes visiteurs et une très grande terrasse.
Immeuble avec deux ascenseurs et salle de sport. 
Parking au sous-sol sol inclu



-Projet sis à la zone B ( Juste après le ministère des sports et l'université AFI )
-Projet en face d'espaces de jeux pour enfants
-Projet proche de deux supermarchés Auchan, d'ambassades, de ministères, d'une mosquée et d'une église",2026-02-17 17:06:33,https://www.expat-dakar.com/annonce/appartement-f3-vefa-zone-b-face-point-e-6617090,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/69c830bce9c8fa35c0752a67469c455c/-/horizon-files-prod/ed/picture/qv4gdzv8/9d998cef2ff853c922597fa881edeb66f2940ff2.jpg,145,2026-03-12 22:25:17
6617124,Restaurant ou bureaux,Propriétés commerciales à louer,Location,800000,XOF,"À LOUER - Grand espace de 165 m² au Centre Commercial Denlamp - Patte d'Oie Builders

Situé au 2ᵉ niveau du centre commercial Denlamp - Patte d'Oie Builders, ce vaste espace de 165 m² offre un cadre idéal pour une activité de restauration ou de bureaux ou salle de sport.

🔹 Composition :
	•	Un grand plateau ouvert offrant une grande flexibilité d'aménagement
	•	Une cuisine fonctionnelle
	•	4 toilettes (Hommes / Femmes)
	•	Un magasin / grenier pour le stockage
	•	Un bureau pouvant servir de vestiaire

🔹 Atouts :
	•	Emplacement stratégique au sein d'un centre commercial dynamique
	•	Surface optimisée et modulable
	•	Convient parfaitement pour un restaurant, un espace de coworking, des bureaux administratifs, ou toute autre activité professionnelle

📍 Localisation : Patte d'Oie Builders
📐 Superficie : 165 m²",2026-02-17 16:25:18,https://www.expat-dakar.com/annonce/restaurant-ou-bureaux-6617124,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/da3e5e445c09234168eddac6974862de/-/horizon-files-prod/ed/picture/qv4gdzjk/da7f920fedc0e57cb52b7910a4864fae93828652.jpg,145,2026-03-12 22:25:17
6617109,Appartement de 300m2 aux mamelles,Appartements à louer,Location,700000,XOF,Nous mettons en location un grand appartement de plus de 300m2 situé aux Mamelles avec salon sdb toilette visiteur chambres cuisine contacter nous pour plus de détails.,2026-02-17 16:09:44,https://www.expat-dakar.com/annonce/appartement-de-300m2-aux-mamelles-6617109,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/e4386db1c278a99a1d97f1f57a791b09/-/horizon-files-prod/ed/picture/q4405p99/e2e66b39df6730c8ab6eddabdfb68e850d823cea.jpg,145,2026-03-12 22:25:17
6513159,UN STUDIO F2 À VENDRE À LA RÉSIDENCE PONTY,Appartements à vendre,Vente,85000000,XOF,"À la Résidence Ponty, un studio de type F2 est proposé à la vente au cœur du Dakar-Plateau, sur l'avenue Ponty (en face de La Galette). Il offre une superficie de 42,87 m².
Il est composé de :
- salon
-Kitchenette (petite cuisine)
- Salle d'eau
- Une chambre

Pour plus d'informations, contactez-nous!",2025-11-11 15:41:08,https://www.expat-dakar.com/annonce/un-studio-f2-a-vendre-a-la-residence-ponty-6513159,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/4304ff4a3ab44a4474dc5d8527bc1c6e/-/horizon-files-prod/ed/picture/qj46e9ng/1718389fe3a69d9cb86d38cd2a5c28e4abaa73e9.png,145,2026-03-12 22:25:17
6210294,A VENDRE: villas de luxe à Nianing,Maisons à vendre,Vente,110000000,XOF,"Découvrez un cadre de vie exceptionnel avec ces villas en première ligne sur la lagune. Ces propriétés sont idéales pour ceux qui recherchent un havre de paix. Offrant une vue panoramique sur l'eau. Profitez de la tranquillité de la nature tout en étant à proximité des commodités locales.
Superficie totale : 600 m² sur 250 m² construite
Délibération double signature
Un salon lumineux et accueillant.
4 chambres spacieuses, chacune équipée d'une salle de bains privative.
Rez-de-chaussée : 2 chambres, idéales pour un accès facile
À l'étage : 2 chambres, offrant une vue imprenable sur la lagune.
Espaces extérieurs :
Une belle piscine pour se rafraîchir.
Un jardin avant et un jardin arrière, offrant des espaces extérieurs pour se détendre, organiser des barbecues ou simplement profiter de la vue.",2024-11-13 15:50:05,https://www.expat-dakar.com/annonce/a-vendre-villas-de-luxe-a-nianing-6210294,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/cb5c734cdb141c8107e29a518312cc0b/-/horizon-files-prod/ed/picture/qwep8rpz/77ee1b0e48967c971c96580c05d8f4576c28ee38.png,145,2026-03-12 22:25:17
6348812,TERRAIN À VENDRE À KOUNOUNE,Terrains à vendre,Vente,18000000,XOF,"Terrain à vendre à Kounoune, avec une superficie de 155m2.

Pour plus d'informations, contactez-nous!!",2025-04-29 11:42:27,https://www.expat-dakar.com/annonce/terrain-a-vendre-a-kounoune-6348812,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/31b15fe52cc39f061ecfebd230a42ee6/-/horizon-files-prod/ed/picture/qm50r0jj/2dabfd6637b0ba114c4a4353c5fbd4b5ccc95634.png,145,2026-03-12 22:25:17
6554640,Appartement F4 de 197 m² à vendre au Point E,Appartements à vendre,Vente,180000000,XOF,"Situé au Point E, cet appartement F4 spacieux de 197 m² offre un cadre idéal aussi bien pour une habitation que pour un usage professionnel (bureaux).

Il se compose de :
•	3 chambres, chacune avec sa salle d'eau privative
•	Un vaste salon
•	Une cuisine semi-équipée
•	Une toilette visiteurs
•	Un débarras
•	Une buanderie
•	Un espace familial
•	Un balcon

L'appartement se trouve dans un immeuble moderne doté de :
•	Ascenseur
•	Groupe électrogène
•	Service de gardiennage
•	Parking en sous-sol",2025-12-23 15:45:32,https://www.expat-dakar.com/annonce/appartement-f4-de-197-m2-a-vendre-au-point-e-6554640,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/d84ba3b02320802a51053b2573bf0efc/-/horizon-files-prod/ed/picture/qde9xjm7/696f9613624a26262855c85b53bdfac4a7e61a74.png,146,2026-03-12 22:25:20
6606601,APPARTEMENT F4 À VENDRE À LA ZONE B,Appartements à vendre,Vente,100000000,XOF,"Situé à la Résidence BARRY en Zone B, cet appartement F4 de 165 m² au 7ᵉ étage offre un cadre de vie confortable et sécurisé.
Composition :
•	Salon lumineux avec balcon
•	Trois chambres avec salles d'eau privatives
•	Cuisine semi-équipée avec buanderie
•	Toilettes visiteurs

Prestations de la résidence :
•	Service de conciergerie
•	Sécurité
•	Caméras de vidéosurveillance

NB : aucune place de parking disponible

Livraison prévue : avril 2026",2026-02-10 11:45:39,https://www.expat-dakar.com/annonce/appartement-f4-a-vendre-a-la-zone-b-6606601,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/a49a912e5928669f062bed5a6ef6ef9f/-/horizon-files-prod/ed/picture/q78pw9v8/51b55622d9fa54b570ab84221b3ddd29c6e92185.png,146,2026-03-12 22:25:20
5406969,Studio meublé à ouakam,Appartements meublés,Location meublée,14000,XOF,"Je loue un studio meublé à ouakam avec chambre salle de bain et cuisine équipée en cuisinière à gaz, micro onde, bouilloire, chauffe eau, climatisation, wifi .",2023-01-13 21:10:59,https://www.expat-dakar.com/annonce/studio-meuble-a-ouakam-5406969,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/3ca5ddb8ced1a63d4ca42f859eae3608/-/horizon-files-prod/ed/picture/q0gggjd8/7bf0d2532fd9f7131298c4c1f6fd8b1b7c500d85.jpg,146,2026-03-12 22:25:20
6554558,Studio à louer aux parcelles,Appartements à louer,Location,170000,XOF,Je loue des studios chambre et salles de bain et cuisine et des chambres avec salles de bains dans un immeuble de 4 étages au niveau de croisement 22  et du BRT . Possibilité de louer juste une chambre. De préférence pas beaucoup de personnes dans les studios 3 personnes maximum. disponible à mi janvier 2026.,2025-12-23 13:11:57,https://www.expat-dakar.com/annonce/studio-a-louer-aux-parcelles-6554558,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/3f02b83a05a53ca8d02ee99826526d0d/-/horizon-files-prod/ed/picture/qkr79v22/4dd90c01a735188c9207064bf0b6f2e9676d1d93.jpg,146,2026-03-12 22:25:20
6587902,Mini studio à louer au nord foire,Appartements à louer,Location,165000,XOF,"Je loue un mini studio au nord foire avec chambre, cuisine et salle de bain. Avec climatiseurs + placard + chauffe eau. 
Disponible maintenant. Condition 2 mois de caution et moitié mois pour l'agence. Cité sonatel pas loin de yum yum.
Merci",2026-01-27 15:10:06,https://www.expat-dakar.com/annonce/mini-studio-a-louer-au-nord-foire-6587902,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/4f53fd524e18c780e0129d361da1a5d5/-/horizon-files-prod/ed/picture/qv4gprkp/0bc123731798374f9cbcdd1352ae1dd3032c2add.jpg,146,2026-03-12 22:25:20
6099513,Mini studio meublé aux Mamelles,Appartements meublés,Location meublée,15000,XOF,"Je loue un studio meublé aux Mamelles dans une zone résidentielle très calme, pas loin de la mère et du monument de la renaissance. Juste derrière la pharmacie Atlantique.",2024-06-25 14:30:27,https://www.expat-dakar.com/annonce/mini-studio-meuble-aux-mamelles-6099513,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/f878290bfc60f5071d405e12b864fc7c/-/horizon-files-prod/ed/picture/qgqw5xpk/b9ff0bbfa275f7b00da7a3f057f0b372f56fffd3.jpg,146,2026-03-12 22:25:20
6616899,Appartements à louer - Pikine Icotaf,Appartements à louer,Location,178500,XOF,"Des appartements de type f3 disponible dans un immeuble R+3 à Pikine Icotaf en face de la station Shell et de Khéweul gui.
Ils sont composés d'un salon communiqué avec la chambre parentale, salle de bain intérieur, une chambre, une cuisine et une toilette extérieure.
Gardiennage H24.

Niveau disponible:
 - 01 appartement au 1er étage
 - 02 appartements au 2ème étage

Contactez nous pour toutes visites",2026-02-17 15:11:18,https://www.expat-dakar.com/annonce/appartements-a-louer-pikine-icotaf-6616899,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/3cd1f614332393b3ab0c8d720cbaf919/-/horizon-files-prod/ed/picture/qxjg8qg2/56e6e6adee8404aea0d31880c19f1a9cd3d2d527.jpg,146,2026-03-12 22:25:20
6617039,Appartement Haut Standing à la Cité Mourtada,Appartements à louer,Location,650000,XOF,"Découvrez ce magnifique appartement haut standing, alliant élégance, confort et modernité, situé dans le quartier recherché et paisible de la Cité Mourtada.

Pensé pour offrir un cadre de vie raffiné, il se compose de :

🔹️Trois chambres, chacune avec salle d'eau privative
🔹️Un salon modulable
🔹️Une toilette visiteurs
🔹️Une cuisine 
🔹️Un espace familial
🔹️Trois patios

↕️Niveau : Rez-de-chaussée avec entrée personnelle 

☑️Usage : habitation ou professionnel

✔️ Espaces modernes et bien agencés
✔️ Finitions de qualité supérieure
✔️ Environnement calme et sécurisé
✔️ Accessibilité facile et emplacement privilégié

Un bien d'exception, idéal pour ceux qui recherchent confort, prestige et qualité de vie.

📞 Contactez-nous dès maintenant pour plus d'informations ou pour organiser une visite.",2026-02-17 15:09:01,https://www.expat-dakar.com/annonce/appartement-haut-standing-a-la-cite-mourtada-6617039,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/61707918f5b442cbf0005b3b0c6198dd/-/horizon-files-prod/ed/picture/q2j7kgnd/8a3ba952f2163087297897cfc950de16b711b632.jpg,146,2026-03-12 22:25:20
6617046,Appartement F3 à louer,Appartements à louer,Location,350000,XOF,"Bonjour. Un particulier propose à la location un appartement non meublé, **Cité de la Paix** (Mixta), **Yoff/ Parcelles Ass**, Dakar , en location longue durée. Il comprend **trois chambres, deux salles** de bains (dont une attenante à la chambre principale), un séjour de 30 m², une cuisine avec une bonne surface et une cour de 12 m². L'appartement est situé au rez-de-chaussée.   **Le loyer mensuel",2026-02-17 15:07:20,https://www.expat-dakar.com/annonce/appartement-f3-a-louer-6617046,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/f92b5d75a4fc83d62412cd0e4d54af57/-/horizon-files-prod/ed/picture/qv4gdz58/8f9e7c153b59709c62ec326fab7e71ab4abe8ec3.jpg,146,2026-03-12 22:25:20
6549017,Appartement spacieux à louer,Appartements à louer,Location,580000,XOF,"De beaux appartements de type F5 composés de:
* Une chambre principale avec sa salle d'eau incorporée
* 3 chambres secondaires dont une avec sa salle d'eau incorporée
* ⁠Toilette visiteur
* ⁠Salon avec balcon
* ⁠Cuisine avec placards
Résidence neuve, jamais habitée, calme et sécurisée, à Ngor Almadies non loin de l'école bilingue

Résidence calme et sécurisée",2025-12-15 12:50:24,https://www.expat-dakar.com/annonce/appartement-spacieux-a-louer-6549017,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/b3bfb0b5c6fcd5b6da2e83f8021d3a42/-/horizon-files-prod/ed/picture/q2jkpjz2/d32deafefc01477ffb503c79b37e8f3ec6fdc63a.jpg,146,2026-03-12 22:25:20
2726336,Location de studios à Sud Foire,Appartements meublés,Location meublée,20000,XOF,"Bonjour,
Nous louons des studios grands standing à chambres salle de bain climatisée, chauffe eau, salon climatisé, balcon, cuisine équipée, espaces familiale avec table a manger dans une résidence calme et sécurisée à côté de la gendarmerie de la foire. 
Pour les besoins de l'hygiène, le service de ménage est effectué tous les jours sauf les dimanches.
Pour toute info, merci de me contacter.",2021-06-09 11:20:07,https://www.expat-dakar.com/annonce/location-de-studios-a-sud-foire-2726336,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/f3ea34e2b3c1b249512628133748e497/-/horizon-files-prod/ed/picture/migrated/qm047n9/1299ad14635fa336b08f150a682e25cf15bbdfd7.jpg,147,2026-03-12 22:25:23
6569651,APPARTEMENT F3À LOUER À LA CITÉ CHEIKH AMAR,Appartements à louer,Location,500000,XOF,"APPARTEMENT F3À LOUER À LA CITÉ CHEIKH AMAR
Appartement F3 à louer à la cité cheikh Amar il est composé de 2 chambres avec salle de bain et balcon, des rangements, 2 Toilettes extérieur, 1 salon avec balcon, 1 cuisine semi équipée
Niveau disponible : RDC, 1er, 3e, Étage 
Gardiennage  H24

Prix : 500 000fcfa 

 Réf : C.A.B",2026-01-13 12:56:50,https://www.expat-dakar.com/annonce/appartement-f3a-louer-a-la-cite-cheikh-amar-6569651,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/cb0df7409d2724a04e30cbfc330ca8d2/-/horizon-files-prod/ed/picture/qq49qpxv/004ac21c7333cde62aa0d07cb3b15b6f5b86f59b.jpg,147,2026-03-12 22:25:23
6616689,Magasin À louer Mermoz,Propriétés commerciales à louer,Location,300000,XOF,Magasin à louer à Mermoz ancienne piste bordure de route non loin du Auchan avec toilette superficie approximativement 30m2 (ref mme.sam),2026-02-17 12:42:03,https://www.expat-dakar.com/annonce/magasin-a-louer-mermoz-6616689,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/629ef4fc27ba8cb74de585076fc54e62/-/horizon-files-prod/ed/picture/q78pj02d/bfb0cfd37ba0aeccc7b782c6e24201a4bf19eab0.jpg,147,2026-03-12 22:25:23
6596548,Village Yassine - location par jour à Ngaparou,Maisons à louer,Location,50000,XOF,"Bienvenue à la Villa Yassine, un lieu unique au style raffiné, pensé pour le calme, le confort et la détente.
Située à seulement 6 minutes à pied de la plage, la villa se trouve dans un environnement paisible et relaxant, parfait pour des séjours professionnels comme pour des vacances inoubliables sur la Petite Côte.

Vous arriverez dans une véritable maison de rêve, entièrement climatisée, avec connexion Wi-Fi gratuite.

🏡 Intérieur
	•	3 chambres climatisées, chacune avec salle de bain et toilettes privées.
	•	1 toilette visiteur
	•	Possibilité de disposer d'une 4ᵉ chambre pour un contrat de 3 mois ou plus
	•	Salon confortable et salle à manger
	•	Cuisine américaine entièrement équipée, offrant tout le confort nécessaire :
	•	Réfrigérateur
	•	Four
	•	Plaques de cuisson
	•	Micro-ondes
	•	Cafetière
	•	Vaisselle complète (assiettes, bols, verres, couverts, ustensiles)

🌿 Extérieur
	•	Espace repas extérieur
	•	Mobilier de jardin
	•	Barbecue
	•	Accès facile à la plage à proximité

🛎️ Équipements & Services
	•	Climatisation
	•	Wi-Fi / connexion Ethernet
	•	Télévision avec chaînes câblées
	•	Lave-linge
	•	Fer à repasser
	•	Étendoir à linge
	•	Eau chaude (cuisine et salles de bain)
	•	Linge de lit en coton
	•	Ménage disponible pendant le séjour
	•	Service de cuisine possible en option
	•	Garage gratuit sur place

Villa Yassine est l'endroit idéal pour allier tranquillité, confort moderne et proximité de la mer.",2026-02-03 13:44:06,https://www.expat-dakar.com/annonce/village-yassine-location-par-jour-a-ngaparou-6596548,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/43c5a37830022d7919973cbcb6eee64e/-/horizon-files-prod/ed/picture/q9m59dk8/1cec790f0bd2b7155d951e2e831a988557586a13.jpg,147,2026-03-12 22:25:23
6474279,Plateaux de bureau à louer,Propriétés commerciales à louer,Location,1000000,XOF,Plateaux de bureaux à louer sur la route de l'aéroport 350 à 700 mètres carrés,2025-09-16 23:50:33,https://www.expat-dakar.com/annonce/plateaux-de-bureau-a-louer-6474279,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/03bcd79bb45d35bfdca8e927b681fb66/-/horizon-files-prod/ed/picture/qgqm75k8/c71c91bcc4523eda626aa2776206cdb053ffa4fd.jpg,147,2026-03-12 22:25:23
6501503,Appartement à louer almadies,Appartements à louer,Location,800000,XOF,Appartement à louer à ngor diarama derrière la station shell 3 chambres salon parking sous-sol cuisine équipée groupe électrogène ascenseur 1 chambre pour la nounou,2025-10-15 06:25:52,https://www.expat-dakar.com/annonce/appartement-a-louer-almadies-6501503,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/09ce5692d8d20e27d63c29f61b1cc07a/-/horizon-files-prod/ed/picture/q0gk40re/0f091146d393fa6565a647da74b051a1ea9a0a5a.jpg,147,2026-03-12 22:25:23
6529116,Appartement à louer à mermoz,Appartements à louer,Location,650000,XOF,Appartement à louer à mermoz cité sipres derrière auchan 3 chambres salon 1 toilette visiteur cuisine aménagée parking extérieur,2025-11-22 14:38:18,https://www.expat-dakar.com/annonce/appartement-a-louer-a-mermoz-6529116,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/dcaa98d1557701deb53af710dcc61535/-/horizon-files-prod/ed/picture/qpdgz6xp/c0d9ed3cb2d18411a084b10545ea35846fc3dcad.jpg,147,2026-03-12 22:25:23
6616646,Appartement à louer,Appartements à louer,Location,350000,XOF,Appartement de 2 chambres salon cuisine toilettes très bien agence et accessible ds fann hock  ds un coin très clame et proche de toutes les commodités,2026-02-17 12:28:15,https://www.expat-dakar.com/annonce/appartement-a-louer-6616646,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/e20e97c5e28552623504193efbd4dc98/-/horizon-files-prod/ed/picture/qv4gdkjv/d79abfb0756e7b9af08d1be88536a611d85e3df1.jpg,147,2026-03-12 22:25:23
6537275,Terrain à vendre,Terrains à vendre,Vente,23600000000,XOF,"Terrain à vendre à Sindia ( Kiniabour) 90 hectares bail
Prix: nous consulter",2025-11-29 17:38:48,https://www.expat-dakar.com/annonce/terrain-a-vendre-6537275,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ae5aadd85b414f25e913d0361aaab4a8/-/horizon-files-prod/ed/picture/q445zxgz/6e3ec9bbf10c696a5b16302688a767f36df1c65c.jpg,147,2026-03-12 22:25:23
6613508,Appartement à louer 3 chambres salon,Appartements à louer,Location,1600000,XOF,Appartement meublé à louer à Ngor diarama 3 chambres salon cuisine entièrement équipée piscine 2500 mètres carrés de jardin salle de sport parking souterrain,2026-02-15 16:45:45,https://www.expat-dakar.com/annonce/appartement-a-louer-3-chambres-salon-6613508,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/eca67eb4e6f1bacc14d00ee5f0f99043/-/horizon-files-prod/ed/picture/q8vpmzp0/71714430cdfadb8f7b5d650912ed10b8c927673e.jpg,147,2026-03-12 22:25:23
6595854,Appartement Meublé à Mermoz,Appartements meublés,Location meublée,65000,XOF,"Je propose à la location un appartement, meublé, de haut standing, offrant toutes les commodités modernes
dans un quartier résidentiel prisé notamment : Mermoz.
Espaces spacieux et lumineux, Cuisine équipée, Parking sécurisé, Sécurité 24h/24, Proximité des commerces, écoles et centres d'affaires, Accès facile aux principales artères.
- Qualité et confort premium.
- Situé dans une zone calme et sécurisée
- Adapté aux expatriés et professionnels
- Gestion et suivi personnalisés",2026-02-03 09:18:47,https://www.expat-dakar.com/annonce/appartement-meuble-a-mermoz-6595854,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/b7d0cfd54e1ee81d3a4e4813c1c0954b/-/horizon-files-prod/ed/picture/qrznv7e4/64e0ad5fc9f54e26280ad9f5b394cd8d79ab05ac.jpg,148,2026-03-12 22:25:33
5906980,Terrain à vendre à Thiès,Terrains à vendre,Vente,5900000,XOF,Terrain à vendre à la cité Arafat de Thiès  bail+titre foncier. Cité sur Titre Foncier.  3 km autoroute à péage.  Sur la route nationale avant ENSA Thiès.,2023-10-17 17:28:57,https://www.expat-dakar.com/annonce/terrain-a-vendre-a-thies-5906980,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/9dde7943e54a6da699ed62d56861efb5/-/horizon-files-prod/ed/picture/qkrg8zq5/8c11774c138345132c62bb8a1029107fcf65d1f4.jpg,148,2026-03-12 22:25:33
6543357,Appt F4 à louer a rufisque,Appartements à louer,Location,300000,XOF,"1Ap f4 a  Rufisque en face stade ngalanedou diouf composé de:  3ch, salon,  cuisine avec placards,  3sdb,  1wc,  esp fam,  grand cour avec garage.  Prix 300 000 ht",2025-12-08 12:05:40,https://www.expat-dakar.com/annonce/appt-f4-a-louer-a-rufisque-6543357,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/5f6a3f9b301fa1999d0576ed8d9a8291/-/horizon-files-prod/ed/picture/qgqmv044/8f7afb0d7706f52168a06a78966769734e240209.jpg,148,2026-03-12 22:25:33
6557232,Magasin à louer aux Mamelles,Propriétés commerciales à louer,Location,400000,XOF,"Deux Magasins à louer aux mamelles  
Avec 2 portes : 400mil HT
Avec une porte : 250mil HT",2025-12-29 13:04:46,https://www.expat-dakar.com/annonce/magasin-a-louer-aux-mamelles-6557232,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ea04a72efc22ec65252b2ca3badcc8bb/-/horizon-files-prod/ed/picture/qrzrd922/010f0ef4fc29393f0e5e0b258481fc68dce7e80c.jpg,148,2026-03-12 22:25:33
